6.476783E+03 1.569503E-02 5.238246E-02 3.930143E-01 4.724746E-01 -4.006448E-13 1.347391E-09 1.184127E+03 -1.977384E+03 1.977920E+03 9.838264E-01 4.623751E-02 3.315524E+01 3.945862E+03 4.707468E+01 2.028802E-01 2.331109E+03 1.369067E+04 1.408206E-03 -9.991404E-01 -4.614848E-04 -3.531353E-02 2.163187E-02 1.090159E-03 2.160471E+03 1.193325E+03 -2.576871E+03 4.960299E+03 1.547153E+03 -1.214806E+03 8.149257E+03 3.512589E+02 1000022 3sigma -3.333333E-01 -1.666667E-01 -1.666667E-01 -3.333333E-01 1.000104E-05
5.452053E+03 1.837193E-02 2.026753E-01 2.613210E-01 4.466046E-01 -1.093283E-13 1.293351E-09 3.778477E+02 1.259113E+03 1.258408E+03 9.577839E-01 0.000000E+00 3.414963E+01 3.357395E+03 2.720690E+01 3.268227E-01 1.197490E+04 1.362205E+04 3.796399E-04 9.998976E-01 -2.348982E-04 1.411138E-02 -2.207790E-03 -7.829505E-04 2.013112E+03 3.824234E+02 1.176220E+03 9.343267E+03 8.212174E+02 -1.208815E+03 8.328900E+03 -2.811387E+02 1000022 3sigma 1.111111E-01 -4.444444E-01 4.444444E-01 1.000000E+00 1.273808E-04
6.533247E+03 1.734559E-02 6.553798E-02 4.363277E-01 4.658317E-01 -4.903662E-13 7.197825E-10 1.206403E+03 1.210707E+03 1.209716E+03 0.000000E+00 6.746445E-02 3.263323E+01 2.817282E+03 4.968632E+01 1.201479E-01 1.190651E+03 1.394792E+04 1.047333E-03 7.821495E-02 -1.778388E-02 7.058299E-01 7.038025E-01 5.590178E-03 2.314091E+03 -1.612337E+03 -4.117278E+03 7.811129E+03 -9.950421E+02 1.696959E+03 -5.117072E+03 1.255328E+03 1000022 3sigma 0.000000E+00 -4.444444E-01 -4.444444E-01 0.000000E+00 9.353827E-06
6.040414E+03 2.021107E-02 1.280715E-01 2.801141E-01 4.463216E-01 -1.411778E-12 1.344559E-09 1.023435E+03 -1.028802E+03 1.026574E+03 0.000000E+00 5.548812E-02 3.104476E+01 1.517322E+03 1.330126E+01 1.056801E-01 1.415123E+04 1.346155E+04 4.649201E-04 -6.055269E-02 3.628020E-02 -7.065819E-01 7.040695E-01 6.715690E-03 1.047037E+03 1.595434E+03 2.560662E+03 6.939923E+03 -3.051404E+02 -3.732377E+03 3.017164E+03 -2.256426E+02 1000022 3sigma -2.857143E-01 2.857143E-01 8.571429E-01 2.857143E-01 3.911697E-05
5.061874E+03 1.405485E-02 1.766474E-01 2.796464E-01 5.047536E-01 -4.922116E-13 5.801700E-10 9.383200E+02 1.519726E+03 1.519376E+03 9.854120E-01 0.000000E+00 3.173737E+01 2.288860E+03 1.011631E+01 2.018829E-01 6.480744E+03 1.402972E+04 -3.728014E-04 9.995849E-01 2.425155E-04 2.688813E-02 1.033088E-02 4.120156E-04 2.275585E+03 -9.401537E+02 1.455879E+03 4.666615E+03 -9.814269E+02 4.266795E+03 -6.212393E+03 -4.578431E+01 1000022 3sigma 1.428571E-01 7.142857E-01 1.428571E-01 -4.285714E-01 1.013225E-04
5.175443E+03 1.479552E-02 2.155238E-01 2.751051E-01 5.057283E-01 -1.717712E-13 1.107005E-09 1.546962E+03 -1.557543E+03 1.550652E+03 0.000000E+00 2.910714E-02 3.185989E+01 2.665132E+03 4.508467E+01 1.495871E-01 8.514109E+03 1.452628E+04 -2.428990E-03 7.663647E-02 -1.197235E-01 7.019213E-01 -6.979155E-01 -2.763216E-03 2.481784E+03 1.979036E+03 1.922503E+03 9.190388E+03 -2.700119E+03 -1.089837E+03 5.462799E+03 -2.670965E+02 1000022 3sigma 7.000000E-01 -2.000000E-01 -4.000000E-01 5.000000E-01 8.947091E-05
6.480939E+03 1.680889E-02 4.908802E-02 4.208702E-01 4.666848E-01 -6.832150E-13 1.986103E-09 1.572096E+03 -1.601543E+03 1.602251E+03 0.000000E+00 5.785868E-02 5.701872E+01 2.067522E+03 4.225734E+01 1.616362E-01 7.855544E+03 1.380962E+04 -3.667918E-04 -7.093029E-01 -9.403274E-03 -5.030576E-01 4.936767E-01 4.136925E-03 2.043806E+03 1.622829E+03 -2.533845E+03 8.431278E+03 1.345100E+03 -2.640227E+03 6.829304E+03 3.331363E+02 1000022 2sigma -4.285714E-01 -2.857143E-01 0.000000E+00 -1.428571E-01 8.302838E-06
7.271350E+03 1.647443E-02 1.528611E-01 2.958386E-01 4.980485E-01 -8.120830E-13 3.227118E-09 2.981396E+02 -1.260437E+03 2.983244E+02 0.000000E+00 0.000000E+00 3.230671E+01 1.088826E+03 2.394568E+01 1.651466E-01 4.761107E+03 1.866803E+04 -1.360785E-04 -2.178192E-04 -9.993404E-01 3.578349E-02 -6.187414E-03 -2.352275E-05 1.316791E+03 -1.276788E+03 2.719076E+02 9.786096E+03 3.290354E+02 3.300122E+03 -8.018262E+03 8.758044E+01 1000022 1sigma 6.666667E-01 -1.111111E-01 -3.333333E-01 4.444444E-01 1.500126E-06
6.769684E+03 1.623315E-02 1.262785E-01 2.998780E-01 4.814818E-01 -4.596032E-13 1.392950E-09 7.355677E+02 -1.128921E+03 7.355764E+02 0.000000E+00 0.000000E+00 3.320249E+01 2.797256E+03 4.225008E+01 1.574389E-01 7.794229E+03 1.685957E+04 -1.725313E-04 -5.055313E-04 -9.986166E-01 4.872379E-02 -1.976246E-02 -1.301310E-04 2.780390E+03 -1.135775E+03 6.835235E+02 6.416089E+03 1.766649E+03 4.047335E+03 -6.901035E+03 4.959089E+01 1000022 3sigma 3.333333E-01 6.666667E-01 0.000000E+00 -3.333333E-01 3.216335E-06
5.427037E+03 1.799177E-02 1.707399E-01 2.789091E-01 4.566030E-01 -1.317330E-12 3.227070E-09 9.788189E+02 3.220204E+03 3.220136E+03 2.333863E-02 0.000000E+00 3.567705E+01 2.117257E+03 3.806299E+01 3.579302E-01 -3.978259E+02 1.326107E+04 -1.580700E-03 9.998915E-01 6.344602E-05 1.414584E-02 3.735769E-03 6.239967E-04 1.965240E+03 -9.915016E+02 3.144374E+03 9.259531E+03 9.340889E+02 5.653511E+03 -9.533994E+03 -3.113984E+02 1000022 1sigma 2.222222E-01 1.111111E-01 -7.777778E-01 -6.666667E-01 1.257070E-04
5.812953E+03 1.740842E-02 1.744220E-01 2.849186E-01 4.539517E-01 -2.995503E-13 1.720639E-09 1.472585E+03 2.693517E+03 2.693309E+03 9.694186E-01 2.464235E-03 3.340772E+01 3.546214E+03 1.020551E+01 2.672787E-01 1.216735E+04 1.438824E+04 1.389315E-03 -9.995962E-01 1.003516E-03 -2.423399E-02 1.470365E-02 9.997604E-04 1.694546E+03 1.482072E+03 2.711284E+03 3.723302E+03 -1.212785E+03 -9.964906E+02 6.809298E+03 -1.771551E+02 1000022 2sigma 2.222222E-01 1.111111E-01 -7.777778E-01 -6.666667E-01 5.742452E-05
5.994442E+03 1.766830E-02 1.174454E-01 3.347716E-01 4.422522E-01 -2.978759E-13 3.209058E-09 6.300709E+02 -2.205722E+03 6.301047E+02 0.000000E+00 0.000000E+00 3.349098E+01 3.160047E+03 4.156466E+01 2.468675E-01 1.120889E+03 1.344854E+04 2.468753E-04 -1.687214E-04 -9.993316E-01 3.516794E-02 -9.972323E-03 3.640885E-05 2.279436E+03 -2.238231E+03 5.797304E+02 9.957463E+03 -1.743576E+03 1.579095E+03 -9.214047E+03 4.457792E+02 1000022 2sigma -6.000000E-01 -6.000000E-01 2.000000E-01 2.000000E-01 2.456912E-05
6.405919E+03 1.618180E-02 5.121724E-02 3.839827E-01 4.742189E-01 -2.052734E-13 1.452222E-09 1.593185E+02 5.479472E+02 1.595148E+02 0.000000E+00 0.000000E+00 3.296034E+01 2.686274E+03 1.254905E+01 1.744948E-01 1.157288E+04 1.342477E+04 2.077457E-04 -1.305419E-03 9.988716E-01 -4.679008E-02 8.023606E-03 9.906229E-05 4.483357E+02 5.568030E+02 1.460448E+02 9.299206E+03 2.016857E+03 -2.875897E+03 3.689741E+03 -8.562918E+01 1000022 3sigma 1.666667E-01 3.333333E-01 3.333333E-01 1.666667E-01 2.617067E-05
7.373680E+03 1.550170E-02 8.053443E-02 4.392152E-01 4.578493E-01 -6.680184E-13 1.899362E-09 6.953809E+02 -2.326068E+03 6.955099E+02 0.000000E+00 0.000000E+00 3.261528E+01 2.563117E+03 1.099061E+01 2.971925E-01 3.222982E+03 1.615921E+04 -1.582146E-04 -1.362178E-04 -9.996873E-01 2.403047E-02 -6.909458E-03 1.391630E-05 1.217134E+03 -2.336807E+03 6.552137E+02 2.506766E+03 -1.173482E+03 2.644155E+03 -4.749888E+03 5.660469E+01 1000022 2sigma 5.714286E-01 1.428571E-01 -1.428571E-01 2.857143E-01 1.199230E-06
7.165863E+03 1.832532E-02 9.639786E-02 3.948157E-01 4.554709E-01 -7.129096E-13 1.619796E-09 1.088006E+03 -1.867279E+03 1.867760E+03 9.830860E-01 4.751303E-02 3.152737E+01 1.385076E+03 1.821809E+01 1.655263E-01 -5.009002E+02 1.574113E+04 6.552935E-04 9.990335E-01 3.690606E-04 3.737114E-02 -2.312287E-02 -4.336949E-04 1.461398E+03 1.098604E+03 -4.207649E+03 3.433704E+03 3.988408E+02 -5.862127E+02 6.267081E+03 3.109169E+02 1000022 2sigma 5.555556E-01 -1.111111E-01 -1.111111E-01 5.555556E-01 1.889783E-06
6.124730E+03 1.555339E-02 8.052466E-02 4.393148E-01 4.586484E-01 -3.930097E-13 1.769102E-09 1.431394E+03 2.870570E+03 2.869550E+03 6.110086E-03 0.000000E+00 4.157823E+01 1.925848E+03 8.407662E+00 3.522986E-01 1.048051E+04 1.335284E+04 9.162744E-04 9.998105E-01 -5.775235E-04 1.720982E-02 -9.012668E-03 -5.529821E-04 1.897940E+03 1.438097E+03 2.797661E+03 4.769727E+03 1.615210E+03 -3.992391E+03 8.150042E+03 -2.142132E+02 1000022 2sigma -1.428571E-01 -5.714286E-01 -2.857143E-01 1.428571E-01 1.739549E-05
7.603334E+03 1.501153E-02 5.514630E-02 4.134863E-01 4.739692E-01 -1.952726E-13 2.520830E-09 7.846844E+02 2.298121E+03 2.298087E+03 2.641336E-01 0.000000E+00 3.685890E+01 3.059556E+03 3.290728E+01 2.719337E-01 1.393740E+04 1.598310E+04 2.718557E-04 9.998713E-01 -2.434367E-04 1.542714E-02 -4.393270E-03 -8.487805E-05 1.942735E+03 7.944294E+02 2.191418E+03 8.562390E+03 -7.993774E+02 -1.911107E+02 8.446686E+03 -3.506891E+02 1000022 2sigma 3.333333E-01 1.666667E-01 1.666667E-01 3.333333E-01 6.571997E-07
6.046974E+03 1.587411E-02 1.111396E-01 4.551723E-01 4.551683E-01 -3.716144E-13 9.362539E-10 1.537285E+03 -3.160940E+03 3.160840E+03 9.066493E-01 0.000000E+00 3.210630E+01 2.319624E+03 2.283605E+01 3.357632E-01 -2.294955E+03 1.327769E+04 -3.037655E-04 9.998043E-01 -2.707333E-04 1.801595E-02 8.147242E-03 4.894433E-04 2.282704E+03 -1.546078E+03 -3.463550E+03 3.781095E+03 -1.436264E+03 9.329440E+02 -6.769504E+03 5.621385E+02 1000022 3sigma -1.111111E-01 5.555556E-01 5.555556E-01 -1.111111E-01 2.279891E-05
6.993809E+03 1.688879E-02 1.299660E-01 2.867229E-01 4.883954E-01 -1.451748E-12 7.863712E-10 6.112171E+02 -6.122440E+02 6.119934E+02 0.000000E+00 6.554161E-02 3.252652E+01 3.014797E+03 2.856783E+01 5.060825E-02 9.348467E+03 1.665431E+04 -3.776247E-04 1.489015E-02 2.735620E-02 -7.073565E-01 7.061532E-01 4.924887E-03 1.797864E+03 -1.555648E+03 2.607706E+03 6.630853E+03 6.199608E+02 5.688362E+03 -5.483630E+03 -1.871231E+02 1000022 3sigma -5.714286E-01 1.428571E-01 1.428571E-01 -5.714286E-01 3.365796E-06
6.412935E+03 1.864992E-02 1.082490E-01 3.156700E-01 4.551355E-01 -1.037277E-12 6.978868E-10 1.156985E+03 -1.158573E+03 1.157764E+03 0.000000E+00 6.098630E-02 3.108644E+01 2.777250E+03 4.230671E+01 1.146829E-01 1.657167E+03 1.397866E+04 -8.840511E-04 -9.855688E-03 -3.754525E-02 7.071007E-01 -7.060159E-01 -6.520877E-03 2.665075E+03 -2.072992E+03 2.555249E+03 9.580502E+03 -8.951878E+02 5.065779E+03 -5.473388E+03 8.517842E+01 1000022 3sigma -1.428571E-01 1.428571E-01 7.142857E-01 4.285714E-01 1.736274E-05
7.508975E+03 1.533096E-02 4.721545E-02 5.029620E-01 4.701991E-01 -1.787547E-12 1.493669E-09 1.430010E+03 1.756897E+03 1.755879E+03 9.673204E-01 0.000000E+00 3.339006E+01 2.394317E+03 1.057588E+01 2.449737E-01 3.327724E+03 1.594606E+04 3.529760E-04 -9.997518E-01 -1.731286E-04 -2.038201E-02 -8.983148E-03 -2.805577E-04 2.213599E+03 -1.440151E+03 1.680624E+03 6.094263E+03 1.049968E+03 8.506056E+03 -6.122134E+03 -6.992643E+01 1000022 3sigma -1.111111E-01 -3.333333E-01 -3.333333E-01 -1.111111E-01 7.882414E-07
5.861850E+03 1.679699E-02 1.303123E-01 2.875005E-01 4.877232E-01 -6.423466E-13 1.021131E-09 9.942571E+02 -9.995388E+02 9.964338E+02 0.000000E+00 5.705264E-02 3.314726E+01 1.372422E+03 1.078233E+01 9.910749E-02 3.234868E+03 1.397939E+04 8.893149E-04 2.843545E-02 -5.154536E-02 7.070835E-01 -7.046570E-01 -5.013634E-03 1.347827E+03 2.208004E+03 2.091875E+03 5.304216E+03 -2.039049E+03 -1.981942E+03 4.758931E+03 -1.577801E+02 1000022 3sigma 1.428571E-01 -5.714286E-01 -5.714286E-01 1.428571E-01 3.711181E-05
8.088858E+03 1.658489E-02 1.067900E-01 4.373900E-01 4.560657E-01 -1.138214E-13 2.320099E-09 6.835241E+02 2.973472E+03 2.972974E+03 1.334665E-02 0.000000E+00 3.782391E+01 1.899697E+03 1.444346E+01 2.547073E-01 9.953734E+03 1.773059E+04 7.487431E-04 9.998834E-01 -1.655972E-04 1.468737E-02 -4.119768E-03 5.778414E-05 1.847200E+03 6.890925E+02 2.897475E+03 5.453555E+03 -1.751692E+03 -1.042550E+03 6.176962E+03 -2.210902E+02 1000022 2sigma 5.555556E-01 -1.111111E-01 -1.111111E-01 5.555556E-01 1.555643E-07
5.839193E+03 1.705208E-02 1.785756E-01 2.917036E-01 4.545997E-01 -5.709858E-13 1.871706E-09 1.524034E+03 3.064251E+03 3.064073E+03 9.628007E-01 0.000000E+00 3.537281E+01 3.109866E+03 2.202595E+01 3.035256E-01 1.118605E+04 1.441235E+04 5.275096E-04 -9.997607E-01 5.281688E-04 -1.933894E-02 1.019043E-02 4.718865E-04 2.660928E+03 1.533582E+03 3.044112E+03 5.139248E+03 -1.426321E+03 -1.365070E+03 9.640626E+03 -3.807242E+02 1000022 2sigma 1.111111E-01 2.222222E-01 -6.666667E-01 -7.777778E-01 4.865232E-05
6.353700E+03 1.484852E-02 3.920459E-02 5.221250E-01 4.714729E-01 -7.458743E-13 3.182580E-09 1.814148E+03 -2.448185E+03 2.448569E+03 9.363860E-01 1.394325E-02 3.285931E+01 2.511036E+03 3.584104E+01 2.593606E-01 9.243396E+03 1.346461E+04 -1.109022E-03 9.988086E-01 5.491865E-04 3.909885E-02 -2.911878E-02 -1.815298E-03 2.288429E+03 1.827816E+03 -2.448824E+03 4.990505E+03 2.371367E+03 -3.377957E+03 8.025789E+03 8.438709E+01 1000022 1sigma -2.222222E-01 -2.222222E-01 -2.222222E-01 -2.222222E-01 1.212664E-05
7.690408E+03 1.486051E-02 5.520250E-02 4.730709E-01 4.652364E-01 -8.576584E-13 1.378648E-09 2.931917E+02 1.939645E+03 2.933668E+02 0.000000E+00 0.000000E+00 3.331332E+01 2.796985E+03 1.825162E+01 3.255943E-01 1.639001E+03 1.652747E+04 1.425758E-04 -1.643914E-05 9.997962E-01 -2.018530E-02 -3.427537E-04 1.541000E-05 6.735596E+02 1.958971E+03 -2.638364E+02 5.628585E+03 1.121862E+03 -1.045375E+03 7.290717E+03 -1.296453E+02 1000022 2sigma 2.857143E-01 4.285714E-01 1.428571E-01 0.000000E+00 7.595713E-07
6.749013E+03 1.439359E-02 2.095663E-01 2.709672E-01 5.009453E-01 -1.446146E-12 1.347177E-09 6.665723E+02 3.775281E+03 3.774607E+03 7.922994E-03 0.000000E+00 3.307527E+01 2.767740E+03 4.083573E+01 3.199829E-01 8.641143E+02 1.790461E+04 7.413050E-04 -9.999341E-01 5.640306E-05 -1.125259E-02 2.150550E-03 1.024896E-04 2.573376E+03 6.728321E+02 3.698970E+03 6.934152E+03 3.713478E+02 -3.465114E+03 7.915489E+03 -5.800621E+02 1000022 3sigma -2.500000E-01 6.250000E-01 6.250000E-01 -2.500000E-01 3.127128E-06
8.141917E+03 1.562328E-02 8.050364E-02 4.390586E-01 4.595581E-01 -7.835686E-13 2.004872E-09 9.366097E+02 1.349032E+03 1.347643E+03 6.028695E-01 0.000000E+00 3.323416E+01 2.224885E+03 1.554970E+01 3.883721E-01 4.619328E+03 1.771418E+04 -1.222173E-03 9.999553E-01 1.907744E-05 9.301288E-03 1.178589E-03 2.888407E-04 2.019630E+03 -9.408641E+02 1.272267E+03 5.866337E+03 -9.723973E+02 2.936782E+03 -6.528186E+03 -5.874480E+01 1000022 1sigma 1.428571E-01 5.714286E-01 2.857143E-01 -1.428571E-01 1.270598E-07
5.729711E+03 1.524700E-02 1.550400E-01 4.128458E-01 4.720306E-01 -3.847543E-13 2.845611E-09 1.162275E+03 -1.778317E+03 1.778283E+03 9.870620E-01 0.000000E+00 2.997055E+01 2.333668E+03 3.442271E+01 3.135108E-01 1.421854E+04 1.342102E+04 6.989386E-06 9.998312E-01 -6.841488E-04 1.721947E-02 6.244571E-03 1.239943E-03 2.576140E+03 -1.170952E+03 -1.673531E+03 8.503560E+03 -1.272621E+03 2.333537E+03 -7.958165E+03 3.505806E+02 1000022 1sigma 2.000000E-01 -6.000000E-01 -6.000000E-01 2.000000E-01 4.294062E-05
5.093465E+03 1.497015E-02 1.665829E-01 3.224660E-01 4.956495E-01 -2.484893E-13 1.524917E-09 8.926409E+02 1.172794E+03 8.926414E+02 0.000000E+00 0.000000E+00 3.411009E+01 2.345294E+03 3.272737E+01 1.712784E-01 5.350205E+03 1.318372E+04 3.510524E-04 6.648026E-03 -9.966898E-01 7.038657E-02 -4.013544E-02 -1.914718E-04 2.301987E+03 1.180691E+03 8.399956E+02 5.219182E+03 -5.905098E+02 -1.390718E+03 6.020458E+03 -1.767676E+02 1000022 3sigma 1.111111E-01 -6.666667E-01 -4.444444E-01 3.333333E-01 1.452506E-04
7.168640E+03 1.558938E-02 9.162911E-02 3.818572E-01 4.641513E-01 -7.035216E-13 3.346928E-09 5.708543E+02 9.331134E+02 5.709250E+02 0.000000E+00 0.000000E+00 3.419496E+01 4.027183E+03 2.585112E+01 2.745629E-01 3.289716E+03 1.543562E+04 1.664063E-04 -7.663798E-05 -9.996473E-01 2.628209E-02 3.804331E-03 5.138991E-05 1.922658E+03 9.388354E+02 -5.234822E+02 5.176874E+03 -1.202981E+03 -5.829904E+03 8.198095E+03 4.176330E+01 1000022 1sigma -5.000000E-01 0.000000E+00 0.000000E+00 -5.000000E-01 2.786398E-06
6.217995E+03 1.640131E-02 5.034969E-02 4.314394E-01 4.667625E-01 -2.027160E-13 1.588147E-09 1.683781E+03 -2.035286E+03 2.033828E+03 9.514802E-01 3.360109E-02 3.208770E+01 1.411098E+03 2.024035E+01 2.153013E-01 -1.206522E+03 1.323624E+04 -8.359289E-04 9.965143E-01 -7.187545E-03 6.465100E-02 5.221925E-02 4.502408E-04 1.820123E+03 -1.709000E+03 -2.119871E+03 8.840078E+03 -9.752250E+02 6.453169E+02 -5.529598E+03 3.624210E+02 1000012 3sigma 4.285714E-01 2.857143E-01 0.000000E+00 1.428571E-01 1.504128E-05
6.644953E+03 1.752384E-02 1.175641E-01 3.350994E-01 4.406590E-01 -3.162026E-13 2.416347E-09 1.212887E+03 -3.073736E+03 3.073834E+03 7.986000E-01 5.568124E-03 2.957105E+01 2.029843E+03 3.131175E+01 2.868427E-01 5.193728E+03 1.506845E+04 -8.168403E-04 -9.998324E-01 1.575334E-04 -1.716012E-02 -6.317437E-03 6.809856E-05 2.018411E+03 -1.218119E+03 -3.656884E+03 6.247501E+03 6.959463E+02 2.051625E+03 -6.802620E+03 6.041822E+02 1000022 2sigma -6.000000E-01 -6.000000E-01 2.000000E-01 2.000000E-01 3.850141E-06
7.755996E+03 1.996239E-02 1.029125E-01 2.932736E-01 4.400122E-01 -1.768412E-12 1.504424E-09 7.269894E+02 9.668133E+02 9.668093E+02 9.975760E-01 0.000000E+00 3.486832E+01 8.524344E+02 1.331951E+01 1.599335E-01 5.076987E+03 1.763670E+04 -8.371168E-04 9.995818E-01 -4.226574E-03 2.629723E-02 -1.123063E-02 4.490819E-05 1.263646E+03 7.326022E+02 9.150151E+02 5.018764E+03 5.546074E+02 -2.405268E+03 7.013127E+03 -1.075521E+02 1000022 3sigma 6.000000E-01 6.000000E-01 -2.000000E-01 -2.000000E-01 3.105272E-07
