4.590925E+03 2.085168E-02 4.055421E-01 2.293062E-01 -2.322650E-01 6.742247E-01 -4.030825E-12 9.335705E-10 6.112461E+02 -6.206081E+02 6.139265E+02 0.000000E+00 2.709711E-02 3.305639E+01 2.773164E+03 4.048712E+01 5.679193E-02 2.444669E+03 1.481081E+04 7.169286E-04 1.729853E-02 -1.163071E-01 7.061207E-01 -6.982406E-01 -5.155102E-03 1.550500E+03 2.413711E+03 1.029801E+03 4.838593E+03 -1.825158E+03 -3.483115E+03 -1.297843E+03 1.295656E+01 -2.761154E+01 -4.552600E+01 1.757106E+02
3.898227E+03 1.435337E-02 4.422835E-01 2.500637E-01 -2.167725E-01 6.259300E-01 -6.838172E-15 1.339002E-10 1.362964E+03 -1.366876E+03 1.365562E+03 0.000000E+00 1.234734E-02 3.267079E+01 4.833511E+03 3.611569E+01 1.292731E-01 5.829486E+03 1.446961E+04 2.794836E-03 5.127390E-02 -2.100587E-02 7.067207E-01 -7.053035E-01 -3.836093E-03 2.509639E+03 1.956855E+03 3.936947E+03 2.974669E+03 -1.396717E+03 -2.970067E+01 2.296313E+03 2.910458E+01 -4.144635E+01 1.147285E+01 6.185154E+02
4.581960E+03 1.785255E-02 3.814998E-01 2.157855E-01 2.236850E-01 6.282723E-01 -4.172342E-13 1.129003E-11 2.005455E+02 -2.032697E+02 2.021153E+02 0.000000E+00 2.895490E-02 3.175316E+01 4.546203E+03 4.194056E+01 1.657838E-02 1.043306E+03 1.644092E+04 1.701492E-04 -7.083933E-03 2.221593E-02 -7.094155E-01 7.043872E-01 4.962018E-03 7.196434E+02 4.702678E+03 2.649322E+03 3.473831E+03 -2.526483E+03 -1.776840E+03 -1.237436E+03 -3.810754E+00 3.620595E+01 7.861902E-01 -3.812774E+02
4.645868E+03 1.621627E-02 4.048852E-01 2.290116E-01 2.232392E-01 6.180998E-01 -1.068852E-12 1.222849E-10 1.164289E+03 -1.168785E+03 1.166834E+03 0.000000E+00 2.008361E-02 3.157020E+01 5.180685E+03 4.169052E+01 9.392699E-02 4.345003E+03 1.697587E+04 1.391193E-03 -4.316542E-02 3.305682E-02 -7.070089E-01 7.050968E-01 4.352752E-03 1.355356E+03 1.877762E+03 2.761294E+03 4.533930E+03 -7.990446E+02 -1.106649E+03 1.049422E+03 -2.906350E+01 1.782953E+01 3.652840E+01 7.884216E+02
4.639760E+03 2.104966E-02 4.001832E-01 2.263520E-01 2.223312E-01 7.029740E-01 -7.398845E-13 1.855936E-10 2.893068E+02 -2.929882E+02 2.914371E+02 0.000000E+00 3.000221E-02 3.139032E+01 3.311487E+03 2.931187E+01 2.638574E-02 9.300259E+02 1.499900E+04 -3.740619E-04 2.426137E-02 -2.394780E-02 7.091546E-01 -7.042082E-01 -5.320642E-03 1.466784E+03 1.599062E+03 2.576592E+03 1.761019E+03 -2.151797E+03 -1.701826E+03 2.814498E+03 2.463927E+01 2.394274E+01 1.782264E+01 -9.528395E+02
4.380437E+03 2.223242E-02 4.227628E-01 2.390392E-01 -2.606962E-01 6.332975E-01 -6.831540E-13 1.101941E-10 3.307212E+02 -3.340728E+02 3.326185E+02 0.000000E+00 3.134345E-02 2.970708E+01 2.015414E+03 4.122053E+01 3.356726E-02 2.193690E+03 1.340822E+04 -4.761252E-04 -1.664024E-02 2.460458E-02 -7.087567E-01 7.048038E-01 5.757285E-03 2.005862E+03 2.223885E+03 2.543943E+03 2.622907E+03 -3.930149E+03 -9.383267E+02 -4.855641E+03 -4.179366E+01 -4.973719E+01 -4.917045E+01 -7.585762E+02
4.361773E+03 1.454402E-02 4.069427E-01 2.301806E-01 2.059463E-01 6.361237E-01 -1.498135E-12 8.177610E-13 1.316167E+03 -1.320102E+03 1.318461E+03 0.000000E+00 1.579260E-02 3.156085E+01 4.667185E+03 3.791412E+01 1.076530E-01 4.346574E+03 1.676345E+04 1.944742E-03 -3.885170E-02 2.770878E-02 -7.070234E-01 7.055666E-01 3.551855E-03 1.226254E+03 2.110968E+03 3.243383E+03 2.746396E+03 -1.976568E+03 -2.884821E+03 -1.907874E+03 -2.207161E+01 7.643061E+00 -2.419615E+01 8.254686E+02
4.277568E+03 2.222320E-02 4.290432E-01 2.425881E-01 -2.268105E-01 7.331482E-01 -1.852075E-12 3.794897E-10 7.550751E+02 -7.595258E+02 7.571882E+02 0.000000E+00 2.689297E-02 3.289490E+01 3.051951E+03 4.417791E+01 7.927604E-02 3.156771E+03 1.300628E+04 -1.384992E-03 -2.206580E-02 3.998338E-02 -7.076975E-01 7.050207E-01 4.752447E-03 2.933094E+03 2.172648E+03 2.073620E+03 2.177673E+03 -4.565980E+03 -3.519359E+03 1.641416E+03 -4.730667E+01 -3.818223E+01 3.923215E+01 9.782333E+02
4.521220E+03 2.512154E-02 3.872886E-01 2.190601E-01 2.295896E-01 7.316035E-01 -4.761654E-12 3.837237E-11 4.674958E+02 -4.848241E+02 4.738415E+02 0.000000E+00 2.597862E-02 3.170399E+01 4.318726E+03 2.518465E+01 4.830281E-02 1.003028E+03 1.362051E+04 1.085297E-03 -1.158024E-01 1.750558E-01 -7.008411E-01 6.817171E-01 5.257588E-03 9.273001E+02 7.256182E+02 7.330500E+02 4.672625E+03 -2.490525E+03 -4.328912E+03 -1.731172E+03 2.930584E+01 -4.059237E+01 1.861045E+00 -6.299991E+02
3.402328E+03 1.474442E-02 4.034868E-01 2.282534E-01 2.005164E-01 6.550296E-01 -1.300409E-12 2.974505E-10 7.417080E+02 -7.451956E+02 7.433789E+02 0.000000E+00 2.252828E-02 3.127503E+01 2.696445E+03 1.914168E+01 7.831984E-02 1.596298E+03 1.301865E+04 1.679322E-03 -1.327785E-02 3.172166E-02 -7.076705E-01 7.056898E-01 4.351842E-03 1.006656E+03 3.189262E+03 2.475722E+03 2.894526E+03 -3.075629E+03 -2.292251E+03 3.494687E+03 2.823754E+01 4.289016E+01 -3.135722E+01 4.701817E+02
3.736729E+03 1.234622E-02 4.332618E-01 2.450840E-01 2.029306E-01 6.137325E-01 -1.670171E-12 1.095963E-10 8.967425E+02 -9.099195E+02 8.988438E+02 0.000000E+00 2.084047E-02 3.157767E+01 3.912382E+03 2.156868E+01 8.259403E-02 2.719207E+03 1.509003E+04 -1.211385E-03 1.217104E-02 -1.886637E-01 6.983965E-01 -6.902679E-01 -5.387370E-03 2.774866E+03 3.489628E+03 1.127202E+03 3.547700E+03 1.213399E+03 -4.578864E+03 1.765194E+03 -1.708990E+01 -1.277148E+01 4.102857E+01 1.465171E+02
4.226624E+03 1.509214E-02 4.277288E-01 2.418435E-01 -2.037855E-01 6.714096E-01 -4.851855E-13 2.205278E-10 6.415623E+02 -6.479188E+02 6.442670E+02 0.000000E+00 2.816936E-02 3.265350E+01 5.145267E+03 3.644666E+01 5.648298E-02 5.585722E+03 1.556763E+04 -9.095403E-04 -2.919596E-02 6.216376E-02 -7.077700E-01 7.030800E-01 4.743922E-03 2.388016E+03 1.711035E+03 1.470228E+03 3.026766E+03 -2.158959E+03 -1.845590E+03 2.784106E+03 -4.099604E+01 3.158407E+01 1.122015E+01 1.786183E+02
3.917706E+03 1.659589E-02 4.533191E-01 2.564244E-01 2.190341E-01 6.743353E-01 -1.161367E-12 9.308524E-11 1.187558E+03 2.315595E+03 1.186591E+03 0.000000E+00 0.000000E+00 3.118931E+01 3.133822E+03 4.120924E+01 3.265868E-01 5.324805E+03 1.335662E+04 6.546888E-04 -3.154179E-04 9.995240E-01 -2.868264E-02 1.130859E-02 -8.361338E-04 2.734881E+03 2.948378E+03 1.108314E+03 2.090865E+03 -4.416851E+03 -2.720586E+03 3.951031E+02 4.244027E+01 -4.340927E+01 4.775457E+01 -6.435397E+02
3.959842E+03 1.499631E-02 4.147197E-01 2.344808E-01 -2.219932E-01 6.049681E-01 -2.600447E-13 4.623131E-11 2.986614E+03 -3.362429E+03 2.986613E+03 0.000000E+00 0.000000E+00 3.253160E+01 5.364050E+03 3.645043E+01 3.141375E-01 5.237834E+03 1.482821E+04 3.159539E-03 3.664012E-03 -9.892209E-01 1.091736E-01 -9.744031E-02 2.250895E-03 9.595535E+02 4.185796E+03 2.874446E+03 2.679814E+03 -8.489295E+02 -8.277227E+02 1.512164E+01 -1.428367E+01 -2.694755E+01 3.361389E+01 -5.156380E+02
3.532326E+03 1.409556E-02 4.539405E-01 2.567868E-01 2.138407E-01 6.369916E-01 -1.339648E-14 1.172236E-10 1.926400E+03 -1.935448E+03 1.930387E+03 0.000000E+00 0.000000E+00 3.133724E+01 4.384635E+03 6.888420E+00 2.057321E-01 1.540735E+03 1.305340E+04 3.139459E-02 -7.093586E-02 7.720907E-02 -7.027022E-01 7.014708E-01 -4.657939E-02 2.999343E+03 2.396906E+03 2.636415E+03 4.640861E+03 -3.987886E+03 -2.891629E+02 3.583730E+03 1.677071E+01 1.155179E+01 1.151450E+00 -5.181327E+01
4.042506E+03 1.749279E-02 4.515984E-01 2.553344E-01 -2.172035E-01 6.968528E-01 -3.620179E-15 5.410735E-11 2.152363E+03 2.977205E+03 2.977154E+03 9.827493E-01 0.000000E+00 3.310237E+01 4.837547E+03 4.218680E+01 3.355142E-01 2.276566E+03 1.345691E+04 1.740973E-02 9.992516E-01 -1.687669E-03 2.512751E-02 -1.729174E-02 1.611942E-02 1.922470E+03 2.108001E+03 2.870653E+03 2.487562E+03 -1.498148E+03 -1.267876E+01 1.275615E+02 2.022582E+01 -2.630967E+01 -4.747154E+01 -2.708938E+01
4.153086E+03 2.031686E-02 4.256217E-01 2.406503E-01 -2.032144E-01 7.792689E-01 -2.261867E-13 3.286300E-11 4.193761E+02 -4.224851E+02 4.213457E+02 0.000000E+00 3.071271E-02 3.266242E+01 3.929570E+03 2.833004E+01 4.331255E-02 1.904982E+03 1.324604E+04 -6.741257E-04 -2.772159E-02 1.690437E-02 -7.082146E-01 7.052234E-01 6.112979E-03 2.351160E+03 1.567918E+03 3.691807E+03 4.650493E+03 -4.499955E+02 -4.517902E+02 1.069196E+02 -3.267336E+01 -2.124088E+01 2.529035E+01 8.134566E+01
4.397763E+03 2.091200E-02 4.237709E-01 2.396093E-01 -2.306764E-01 6.949618E-01 -8.275693E-13 2.079847E-11 2.758437E+02 -2.899049E+02 2.878744E+02 0.000000E+00 3.173934E-02 3.250778E+01 4.269824E+03 4.696588E+01 2.797531E-02 7.092073E+02 1.386399E+04 -1.979923E-03 -3.200939E-01 1.410246E-02 -6.830659E-01 6.562996E-01 5.385603E-03 2.130292E+03 3.619401E+02 3.891435E+03 4.147436E+03 -2.824884E+02 -3.197212E+03 -2.075685E+03 -1.261228E+01 -3.605884E+01 1.924945E+01 5.816163E+02
3.834846E+03 1.753911E-02 4.246323E-01 2.401996E-01 2.046478E-01 7.181055E-01 -2.079886E-12 9.596803E-12 2.661453E+02 -2.710115E+02 2.684673E+02 0.000000E+00 3.151419E-02 3.135758E+01 2.964700E+03 4.062671E+01 2.765898E-02 3.993637E+03 1.314516E+04 -3.795458E-04 9.351942E-03 -4.568391E-02 7.099762E-01 -7.026549E-01 -5.943318E-03 1.924446E+03 3.651891E+03 1.427368E+03 2.894116E+03 -3.036342E+03 -2.304573E+03 -2.310083E+03 -1.169810E+01 4.339486E+01 4.284573E+01 8.057926E+02
4.810861E+03 1.679436E-02 4.058336E-01 2.294752E-01 -2.037009E-01 6.901800E-01 -7.811397E-13 6.855615E-12 1.838005E+03 2.686925E+03 2.686036E+03 9.820180E-01 0.000000E+00 3.237953E+01 3.872760E+03 7.335343E+00 2.166373E-01 3.255342E+03 1.725569E+04 -8.362190E-03 -9.990066E-01 9.857847E-04 -3.446632E-02 2.608154E-02 -6.832879E-03 7.744740E+02 1.803955E+03 4.141302E+03 2.967779E+03 -2.594557E+03 -1.692580E+03 -7.570406E+01 3.995959E+01 4.575283E+01 -4.288119E+01 -5.232702E+02
4.055985E+03 1.834499E-02 4.293769E-01 2.427716E-01 -2.379452E-01 6.351885E-01 -9.994506E-13 2.863139E-09 3.499263E+02 -7.489270E+02 3.501463E+02 0.000000E+00 0.000000E+00 3.032979E+01 2.535032E+03 3.932452E+01 7.511573E-02 2.658777E+03 1.354119E+04 3.955748E-04 3.039894E-03 -9.886478E-01 1.351551E-01 -6.556795E-02 -3.849248E-04 2.536186E+03 1.325642E+03 3.246122E+02 4.335425E+03 -1.402598E+03 -2.904846E+03 -1.094923E+02 -2.344393E+01 -4.967570E+01 -2.129177E+01 9.211177E+02
4.349359E+03 1.506019E-02 4.178573E-01 2.362697E-01 -2.140360E-01 6.311642E-01 -3.557806E-14 9.703177E-11 6.790358E+02 -2.515666E+03 6.791401E+02 0.000000E+00 0.000000E+00 3.235025E+01 4.282409E+03 3.958055E+00 2.155225E-01 1.922611E+03 1.621451E+04 2.540420E-04 2.570699E-04 -9.992629E-01 3.445916E-02 -1.691439E-02 5.163403E-05 1.112151E+03 4.972062E+03 6.366918E+02 4.591800E+03 -1.235003E+03 -1.968085E+02 3.632195E+03 -1.509603E+01 -1.597158E+01 -1.294274E+01 3.315007E+01
4.400659E+03 2.100709E-02 4.297319E-01 2.429801E-01 -2.147950E-01 7.532832E-01 -2.365268E-12 1.271956E-10 8.283721E+02 -8.331557E+02 8.306994E+02 0.000000E+00 2.614059E-02 3.272189E+01 4.046425E+03 3.384795E+01 8.269493E-02 2.508748E+03 1.374445E+04 -1.458523E-03 -2.954589E-02 4.149200E-02 -7.075224E-01 7.048379E-01 4.343601E-03 2.314602E+03 1.888732E+03 2.100154E+03 2.624756E+03 -4.524332E+03 -4.170095E+03 2.336685E+03 -2.241082E+01 4.624901E+01 2.157209E+01 3.508209E+02
4.049719E+03 1.848200E-02 4.534482E-01 2.563808E-01 -2.337965E-01 6.668104E-01 -2.470110E-13 1.893727E-10 1.178507E+03 2.664182E+03 1.177558E+03 0.000000E+00 0.000000E+00 3.268031E+01 5.193058E+03 4.026387E+01 3.281796E-01 5.596640E+03 1.310683E+04 -5.559788E-04 -2.172901E-04 9.995075E-01 -2.915593E-02 1.157311E-02 -5.570524E-04 3.495121E+03 3.800575E+03 1.099041E+03 2.174857E+03 -3.641097E+03 -2.466734E+03 3.448801E+03 4.067805E+01 1.365226E+01 3.154168E+01 -8.749844E+02
4.447556E+03 1.787479E-02 4.401315E-01 2.488611E-01 -2.238886E-01 6.746530E-01 -2.787259E-12 1.739947E-10 1.446060E+03 -1.450965E+03 1.447642E+03 0.000000E+00 1.470504E-02 3.263416E+01 4.411531E+03 2.653115E+01 1.342551E-01 5.885316E+03 1.486023E+04 -2.761133E-03 -1.422346E-02 5.772415E-02 -7.067017E-01 7.050004E-01 2.269798E-03 2.411005E+03 3.688112E+03 2.334965E+03 2.965591E+03 -3.884891E+03 -4.909321E+03 2.463371E+03 -4.438693E+01 4.299182E+01 -1.778938E+01 3.961025E+02
3.732916E+03 1.499808E-02 4.275763E-01 2.418683E-01 2.259610E-01 6.034976E-01 -5.140348E-13 8.203580E-11 5.610450E+02 -5.645879E+02 5.627329E+02 0.000000E+00 2.842051E-02 3.135836E+01 5.072135E+03 2.684020E+01 5.571906E-02 4.499659E+03 1.378830E+04 8.705371E-04 -8.182007E-03 3.417951E-02 -7.079815E-01 7.053333E-01 5.586181E-03 2.781739E+03 4.499296E+03 2.139572E+03 1.603919E+03 -1.138722E+03 -4.007053E+03 1.502681E+03 2.574498E+00 2.842003E+01 -4.633055E+01 6.471506E+02
3.881527E+03 1.775438E-02 4.261137E-01 2.410361E-01 2.013829E-01 7.354921E-01 -1.067539E-12 1.029000E-09 4.541088E+02 -4.580940E+02 4.565547E+02 0.000000E+00 3.004638E-02 3.145163E+01 3.110464E+03 4.611453E+01 4.671309E-02 2.964754E+03 1.321243E+04 -8.218194E-04 3.659214E-02 -2.291818E-02 7.082909E-01 -7.045724E-01 -6.076150E-03 2.784765E+03 1.305193E+03 2.813506E+03 2.086221E+03 -7.918930E+02 -1.925104E+03 4.136551E+03 9.444439E-02 -1.883614E+01 -2.898949E+01 2.822933E+02
4.252764E+03 2.011380E-02 4.271675E-01 2.415270E-01 -2.126678E-01 7.422419E-01 -4.844333E-12 1.443211E-10 5.212506E+01 5.951971E+02 5.949495E+02 9.945897E-01 2.887894E-02 3.297406E+01 3.302951E+03 3.839019E+01 5.961811E-02 3.960756E+03 1.360184E+04 -5.098850E-03 -9.971055E-01 4.930612E-04 -7.536172E-02 8.644040E-03 -4.170320E-04 2.502321E+03 5.158528E+01 1.570946E+03 1.722089E+03 -3.521458E+03 -4.201356E+03 -8.282446E+02 -3.725377E+01 2.547018E+00 -3.764125E+01 5.903369E+02
3.999278E+03 1.902945E-02 4.255898E-01 2.407366E-01 2.201387E-01 6.961417E-01 -2.578830E-13 6.297692E-11 3.529819E+02 -4.125629E+02 4.108582E+02 0.000000E+00 3.066746E-02 3.120015E+01 5.193756E+03 3.568469E+01 4.235243E-02 4.157268E+03 1.317701E+04 -5.147090E-03 8.653959E-01 -6.135871E-03 3.783901E-01 -3.283949E-01 -1.857026E-03 3.021455E+03 3.624909E+02 4.544255E+03 4.384883E+03 -1.544544E+03 -3.388660E+03 3.131292E+03 -4.664803E+01 -2.367860E+01 1.494008E+01 6.919500E+02
4.112357E+03 1.741593E-02 4.225483E-01 2.389113E-01 -2.134565E-01 6.843904E-01 -8.563526E-13 3.584865E-11 1.397263E+02 -1.421748E+02 1.411693E+02 0.000000E+00 3.223879E-02 3.339964E+01 5.013377E+03 3.081931E+01 1.352803E-02 3.685705E+03 1.419507E+04 -1.602661E-04 -9.142484E-03 1.795550E-02 -7.101081E-01 7.037807E-01 5.752501E-03 1.959857E+03 3.646385E+03 3.209380E+03 2.025443E+03 -1.683136E+03 -3.158361E+03 5.149296E+02 -2.030832E+00 -3.591570E+01 -3.662872E+01 8.896571E+02
4.669422E+03 2.591433E-02 3.986742E-01 2.254972E-01 2.432985E-01 7.114224E-01 -2.721197E-12 3.843749E-10 6.890445E+02 -6.933269E+02 6.910986E+02 0.000000E+00 2.663801E-02 3.131087E+01 2.352898E+03 1.127580E+01 6.967374E-02 1.371146E+03 1.365610E+04 9.892563E-04 -2.347890E-02 3.676736E-02 -7.077253E-01 7.051234E-01 4.666277E-03 1.333687E+03 2.104907E+03 2.227808E+03 3.561596E+03 -4.287709E+03 -4.172788E+03 4.417126E+03 -4.900684E+00 4.637295E+01 -3.393396E+01 2.562912E+02
4.247034E+03 2.197674E-02 4.244903E-01 2.401079E-01 2.254785E-01 7.294525E-01 -2.176263E-12 3.840784E-10 4.315616E+02 -4.394670E+02 4.343265E+02 0.000000E+00 3.007468E-02 3.140976E+01 3.362184E+03 2.213996E+01 4.571609E-02 2.097175E+03 1.305085E+04 -6.064950E-04 1.611071E-02 -8.794005E-02 7.084476E-01 -7.000518E-01 -5.999706E-03 2.041077E+03 2.411033E+03 1.021106E+03 2.652533E+03 -7.434941E+02 -3.996327E+03 4.774061E+03 3.840147E+01 -1.097698E+01 -3.590294E+01 4.148228E+00
4.355974E+03 2.047437E-02 4.488131E-01 2.538638E-01 2.139748E-01 7.628905E-01 -2.404352E-13 4.266748E-11 2.966115E+03 3.386089E+03 3.386740E+03 9.936499E-01 0.000000E+00 3.131042E+01 3.318325E+03 1.566573E+01 3.498975E-01 1.871212E+03 1.347131E+04 -5.554048E-01 2.234310E-02 -1.608577E-03 2.651323E-02 -3.854419E-02 8.299609E-01 1.976078E+03 4.488572E+03 4.817579E+03 2.765247E+03 -3.600339E+03 -1.553054E+03 7.662454E+02 -3.976334E+01 1.761146E+01 -7.581844E+00 -4.658271E+02
4.451324E+03 2.243084E-02 4.314323E-01 2.439424E-01 -2.359904E-01 7.098808E-01 -2.313223E-12 2.878426E-10 9.599518E+02 -9.622000E+02 9.612943E+02 0.000000E+00 2.433150E-02 3.275515E+01 3.397134E+03 3.584171E+01 9.774760E-02 5.296791E+03 1.343936E+04 -1.419653E-03 -1.366664E-02 1.610098E-02 -7.074291E-01 7.064465E-01 5.416567E-03 3.078310E+03 3.285683E+03 4.364920E+03 3.847039E+03 -1.636998E+03 -2.562399E+03 3.785976E+03 -1.277338E+00 -9.231894E+00 -3.166831E+01 -4.815110E+02
4.144723E+03 1.954253E-02 3.989812E-01 2.256788E-01 2.080040E-01 7.229052E-01 -7.918575E-13 5.165762E-12 2.462430E+03 -2.467771E+03 2.464306E+03 0.000000E+00 0.000000E+00 3.137734E+01 4.098761E+03 5.320291E+00 2.468538E-01 2.251933E+03 1.389910E+04 7.912280E-03 -2.989664E-02 5.084432E-02 -7.062319E-01 7.054664E-01 -3.491712E-03 1.508856E+02 3.651743E+03 3.631732E+03 3.428973E+03 -2.001992E+03 -1.936727E+03 -9.198236E+01 4.250446E+01 -3.416416E+01 -2.838800E+01 5.708574E+02
3.887630E+03 1.714037E-02 4.263289E-01 2.410432E-01 -2.060238E-01 7.065906E-01 -1.824539E-13 3.875475E-11 4.656952E+02 -4.714806E+02 4.680864E+02 0.000000E+00 2.972501E-02 3.274562E+01 4.556590E+03 3.201542E+01 4.744925E-02 3.809203E+03 1.346512E+04 8.030033E-04 1.407067E-02 -5.926644E-02 7.085260E-01 -7.030321E-01 -5.059101E-03 2.896575E+03 2.719273E+03 1.349230E+03 1.979832E+03 -4.667226E+03 -1.703273E+03 -1.602762E+03 2.763184E+01 -2.301747E+01 1.103657E+01 1.422283E+02
4.177956E+03 1.828895E-02 4.279671E-01 2.420764E-01 2.157966E-01 6.981383E-01 -3.170533E-12 1.163140E-10 4.921606E+02 -6.672319E+02 4.925460E+02 0.000000E+00 3.068692E-04 3.189329E+01 4.583733E+03 3.428843E+01 6.489626E-02 5.708608E+03 1.398978E+04 5.068693E-04 -2.153219E-03 9.490431E-01 -2.520682E-01 1.891367E-01 1.074659E-03 2.434690E+03 4.493499E+03 4.668242E+02 3.406149E+03 -3.506356E+03 -4.819962E+03 -6.864432E+02 3.661109E+01 4.620289E+01 2.461038E+01 -3.983334E+02
